Order ID,Customer ID,SalesPerson,Order Date,Ship Date,Days to Ship,Order Priority,SKU,Order Quantity,Unit Sell Price,Discount,Sales Amount,Shipping Amount,Ship Mode,Product Container
37287,C100,Bob,11/1/2020,11/5/2020,4,Low,SKU169,18,6.64,0.09,108.76,4.95,Regular Air,Small Pack
37287,C100,Bob,11/1/2020,11/5/2020,4,Low,SKU1244,22,110.99,0.04,2344.11,2.5,Regular Air,Small Box
19586,C296,Bob,11/1/2020,11/3/2020,2,Not Specified,SKU881,36,2.08,0.1,67.39,2.56,Regular Air,Small Pack
35456,C166,Bob,11/1/2020,11/3/2020,2,Critical,SKU843,37,1.26,0.03,45.22,0.7,Regular Air,Wrap Bag
32325,C201,Bob,11/1/2020,11/2/2020,1,Critical,SKU195,45,22.98,0,1034.1,7.58,Regular Air,Small Box
3297,C626,Richard,11/2/2020,11/3/2020,1,High,SKU539,40,3.75,0.04,144,7.5,Regular Air,Small Box
5890,C212,Bob,11/3/2020,11/4/2020,1,High,SKU1184,42,20.99,0,881.58,0.99,Express Air,Wrap Bag
34022,C358,Bob,11/3/2020,11/5/2020,2,Not Specified,SKU169,6,6.64,0.06,37.45,4.95,Regular Air,Small Pack
34022,C358,Richard,11/3/2020,11/3/2020,0,Not Specified,SKU213,50,4.91,0.05,233.22,3.05,Regular Air,Small Pack
37798,C039,Bob,11/4/2020,11/4/2020,0,High,SKU052,23,291.73,0.09,6105.91,48.8,Delivery Truck,Jumbo Drum
19143,C248,Bob,11/4/2020,11/5/2020,1,High,SKU1120,3,810.98,0.07,2262.63,16.06,Delivery Truck,Jumbo Drum
36163,C522,John,11/5/2020,11/5/2020,0,Low,SKU339,32,14.45,0.07,430.03,7.17,Regular Air,Small Box
53188,C241,Bob,11/5/2020,11/6/2020,1,High,SKU888,22,29.74,0.07,608.48,6.64,Regular Air,Small Box
20032,C472,Richard,11/5/2020,11/7/2020,2,Medium,SKU1032,8,17.48,0.06,131.45,1.99,Regular Air,Small Pack
15937,C552,Bob,11/6/2020,11/10/2020,4,Low,SKU1039,32,9.78,0.04,300.44,1.99,Regular Air,Small Pack
15937,C552,Bob,11/6/2020,11/15/2020,9,Low,SKU092,17,12.22,0.01,205.66,2.85,Express Air,Small Pack
25249,C791,Richard,11/6/2020,11/8/2020,2,Medium,SKU426,34,28.53,0.09,882.72,1.49,Regular Air,Small Box
50370,C487,John,11/6/2020,11/7/2020,1,Critical,SKU443,25,4.24,0,106,5.41,Express Air,Small Box
10951,C568,Richard,11/6/2020,11/6/2020,0,Not Specified,SKU099,14,50.98,0.1,642.35,22.24,Regular Air,Large Box
57671,C475,Bob,11/7/2020,11/8/2020,1,Not Specified,SKU527,6,3.75,0.01,22.28,0.5,Regular Air,Small Box
29927,C118,Richard,11/7/2020,11/8/2020,1,High,SKU384,19,12.95,0.03,238.67,4.98,Regular Air,Small Box
31681,C715,Richard,11/7/2020,11/8/2020,1,Not Specified,SKU731,38,5.28,0.02,196.63,5.66,Regular Air,Small Box
51109,C745,Bob,11/8/2020,11/10/2020,2,High,SKU560,28,4,0.04,107.52,1.3,Regular Air,Wrap Bag
42469,C555,John,11/8/2020,11/9/2020,1,Not Specified,SKU414,31,31.74,0.09,895.39,12.62,Regular Air,Small Box
57056,C103,Richard,11/8/2020,11/15/2020,7,Low,SKU252,29,70.89,0.01,2035.25,89.3,Delivery Truck,Jumbo Box
42469,C555,Bob,11/8/2020,11/9/2020,1,Not Specified,SKU411,18,120.98,0.05,2068.76,9.07,Regular Air,Small Box
20292,C527,Bob,11/8/2020,11/8/2020,0,Medium,SKU278,26,17.52,0.08,419.08,8.17,Regular Air,Medium Box
20292,C527,Richard,11/8/2020,11/9/2020,1,Medium,SKU986,5,20.95,0,104.75,4,Regular Air,Small Box
39364,C350,Richard,11/9/2020,11/10/2020,1,High,SKU119,29,92.23,0.06,2514.19,39.61,Regular Air,Medium Box
39364,C350,Richard,11/9/2020,11/11/2020,2,High,SKU381,15,1270.99,0.03,18492.9,19.99,Regular Air,Small Box
23847,C199,Bob,11/9/2020,11/11/2020,2,Not Specified,SKU1140,7,200.99,0.01,1392.86,4.2,Regular Air,Small Box
21827,C218,Richard,11/9/2020,11/11/2020,2,Not Specified,SKU281,25,56.96,0.06,1338.56,13.22,Regular Air,Small Box
21827,C218,Bob,11/9/2020,11/10/2020,1,Not Specified,SKU1022,21,73.98,0.07,1444.83,4,Express Air,Small Box
48803,C160,John,11/9/2020,11/10/2020,1,Critical,SKU871,19,10.23,0.05,184.65,4.68,Regular Air,Small Pack
55777,C660,John,11/10/2020,11/11/2020,1,Not Specified,SKU176,6,51.75,0.06,291.87,19.99,Regular Air,Small Box
55777,C660,John,11/10/2020,11/12/2020,2,Not Specified,SKU1237,1,65.99,0.1,59.39,3.99,Express Air,Small Box
4864,C622,John,11/10/2020,11/14/2020,4,Low,SKU403,16,315.98,0.04,4853.45,19.99,Regular Air,Small Box
9602,C339,John,11/10/2020,11/12/2020,2,Critical,SKU1114,27,90.97,0.01,2431.63,28,Delivery Truck,Jumbo Drum
9602,C339,John,11/10/2020,11/11/2020,1,Critical,SKU028,15,114.98,0.05,1638.46,51.42,Delivery Truck,Jumbo Box
9602,C339,Bob,11/10/2020,11/12/2020,2,Critical,SKU992,16,2.12,0.02,33.24,1.99,Regular Air,Small Pack
42758,C582,Richard,11/10/2020,11/12/2020,2,Critical,SKU977,12,152.48,0.07,1701.68,4,Regular Air,Small Box
42758,C582,John,11/10/2020,11/11/2020,1,Critical,SKU603,42,15.04,0.05,600.1,1.97,Regular Air,Wrap Bag
57699,C608,Bob,11/10/2020,11/15/2020,5,Low,SKU1019,47,40.98,0.09,1752.71,1.99,Regular Air,Small Pack
57699,C608,John,11/10/2020,11/14/2020,4,Low,SKU496,36,60.98,0.08,2019.66,19.99,Regular Air,Small Box
57699,C608,John,11/10/2020,11/12/2020,2,Low,SKU152,20,2.08,0.09,37.86,5.33,Regular Air,Small Box
22819,C591,Bob,11/10/2020,11/12/2020,2,High,SKU745,1,2.52,0.06,2.37,4.28,Regular Air,Wrap Bag
57600,C310,Richard,11/11/2020,11/13/2020,2,Critical,SKU405,32,59.78,0.05,1817.31,10.29,Regular Air,Small Box
57600,C310,Richard,11/11/2020,11/13/2020,2,Critical,SKU523,44,4.13,0.05,172.63,0.5,Regular Air,Small Box
57600,C310,John,11/11/2020,11/13/2020,2,Critical,SKU680,12,30.98,0.01,368.04,17.08,Regular Air,Small Box
31552,C014,Bob,11/11/2020,11/14/2020,3,High,SKU1064,17,22.24,0,378.08,1.99,Regular Air,Small Pack
31552,C014,Bob,11/11/2020,11/12/2020,1,High,SKU1066,24,29.89,0,717.36,1.99,Regular Air,Small Pack
51297,C763,Richard,11/11/2020,11/20/2020,9,Low,SKU371,41,8.69,0.07,331.35,2.99,Express Air,Small Box
58564,C082,Bob,11/12/2020,11/13/2020,1,Critical,SKU881,49,2.08,0.07,94.79,2.56,Regular Air,Small Pack
19936,C308,Bob,11/13/2020,11/14/2020,1,Critical,SKU441,19,1.88,0.06,33.58,1.49,Regular Air,Small Box
19936,C308,John,11/13/2020,11/14/2020,1,Critical,SKU1066,41,29.89,0.09,1115.2,1.99,Regular Air,Small Pack
45700,C558,Bob,11/13/2020,11/13/2020,0,High,SKU294,43,38.06,0.02,1603.85,4.5,Regular Air,Small Box
21191,C199,Bob,11/14/2020,11/14/2020,0,High,SKU1088,48,140.99,0.01,6699.84,13.99,Regular Air,Medium Box
13346,C242,John,11/15/2020,11/20/2020,5,Low,SKU725,44,6.48,0.09,259.46,8.88,Regular Air,Small Box
31456,C461,Bob,11/15/2020,11/17/2020,2,High,SKU332,10,21.38,0.02,209.52,2.99,Regular Air,Small Box
45346,C096,Richard,11/15/2020,11/15/2020,0,High,SKU656,37,19.98,0.09,672.73,5.97,Regular Air,Small Box
24801,C470,John,11/15/2020,11/16/2020,1,High,SKU346,3,3.89,0,11.67,7.01,Regular Air,Small Box
24801,C470,Bob,11/15/2020,11/16/2020,1,High,SKU180,7,88.84,0.01,615.66,20.79,Regular Air,Large Box
24801,C470,Bob,11/15/2020,11/16/2020,1,High,SKU1139,10,115.99,0.02,1136.7,5.99,Regular Air,Small Box
47682,C716,Bob,11/16/2020,11/17/2020,1,Not Specified,SKU471,38,83.98,0,3191.24,5.01,Regular Air,Small Box
48448,C386,Bob,11/16/2020,11/16/2020,0,Low,SKU1184,20,20.99,0.09,382.02,0.99,Regular Air,Wrap Bag
35938,C073,Richard,11/17/2020,11/19/2020,2,Not Specified,SKU051,6,280.98,0.05,1601.59,57,Delivery Truck,Jumbo Drum
35938,C073,Richard,11/17/2020,11/18/2020,1,Not Specified,SKU941,48,14.03,0.09,612.83,9.37,Regular Air,Small Box
42944,C282,John,11/18/2020,11/19/2020,1,Critical,SKU060,43,216.6,0,9313.8,64.2,Delivery Truck,Jumbo Drum
129,C602,Richard,11/18/2020,11/27/2020,9,Low,SKU721,4,6.48,0.09,23.59,8.19,Regular Air,Small Box
24579,C253,John,11/18/2020,11/19/2020,1,High,SKU304,45,300.65,0.02,13258.66,24.49,Regular Air,Large Box
24579,C253,Richard,11/18/2020,11/20/2020,2,High,SKU326,40,11.97,0.08,440.5,4.98,Regular Air,Small Box
3328,C005,Bob,11/18/2020,11/25/2020,7,Low,SKU229,12,146.05,0.1,1577.34,80.2,Delivery Truck,Jumbo Box
1187,C318,John,11/19/2020,11/20/2020,1,Medium,SKU1023,14,15.98,0.05,212.53,4,Regular Air,Small Box
44737,C245,Bob,11/19/2020,11/20/2020,1,Medium,SKU953,11,64.65,0.02,696.93,35,Regular Air,Large Box
44737,C245,John,11/19/2020,11/21/2020,2,Medium,SKU1187,16,20.99,0.02,329.12,0.99,Regular Air,Wrap Bag
16137,C565,Bob,11/19/2020,11/21/2020,2,High,SKU1105,43,500.98,0.04,20680.45,28.14,Delivery Truck,Jumbo Drum
31042,C774,Bob,11/19/2020,11/20/2020,1,Medium,SKU058,26,120.98,0.05,2988.21,30,Delivery Truck,Jumbo Drum
31042,C774,John,11/19/2020,11/20/2020,1,Medium,SKU811,48,2.78,0.03,129.44,1.2,Regular Air,Wrap Bag
34659,C166,Bob,11/19/2020,11/21/2020,2,High,SKU347,42,5.77,0,242.34,4.97,Regular Air,Small Box
54656,C736,John,11/19/2020,11/21/2020,2,High,SKU365,22,4.54,0.09,90.89,5.83,Express Air,Small Box
13158,C441,Bob,11/20/2020,11/22/2020,2,Critical,SKU453,26,6.75,0.01,173.74,2.99,Regular Air,Small Box
50017,C789,Richard,11/20/2020,11/22/2020,2,Low,SKU808,43,34.58,0.07,1382.85,8.99,Regular Air,Small Pack
50017,C789,Richard,11/20/2020,11/20/2020,0,Low,SKU916,24,89.83,0.1,1940.33,35,Regular Air,Large Box
1796,C218,John,11/20/2020,11/20/2020,0,High,SKU342,43,4.13,0.07,165.16,5.04,Regular Air,Small Box
41063,C126,Richard,11/21/2020,11/23/2020,2,Low,SKU752,22,21.38,0.01,465.66,8.99,Regular Air,Small Pack
41063,C126,John,11/21/2020,11/28/2020,7,Low,SKU1191,10,35.99,0.04,345.5,0.99,Regular Air,Small Pack
41063,C126,John,11/21/2020,11/28/2020,7,Low,SKU1201,26,85.99,0.06,2101.6,1.25,Regular Air,Small Pack
50503,C675,John,11/21/2020,11/23/2020,2,Medium,SKU1218,28,65.99,0.05,1755.33,19.99,Regular Air,Small Box
22817,C034,Richard,11/21/2020,11/23/2020,2,Critical,SKU222,27,262.11,0.05,6723.12,62.74,Delivery Truck,Jumbo Box
20676,C696,John,11/22/2020,11/26/2020,4,Low,SKU441,22,1.88,0.04,39.71,1.49,Regular Air,Small Box
16775,C562,Richard,11/22/2020,11/26/2020,4,Low,SKU639,49,48.94,0.04,2302.14,5.86,Regular Air,Small Box
36160,C121,John,11/22/2020,11/29/2020,7,Low,SKU1255,12,205.99,0,2471.88,8.99,Express Air,Small Box
31270,C538,Bob,11/23/2020,11/24/2020,1,Medium,SKU034,21,299.05,0,6280.05,87.01,Delivery Truck,Jumbo Drum
31270,C538,Richard,11/23/2020,11/25/2020,2,Medium,SKU052,3,291.73,0.1,787.67,48.8,Delivery Truck,Jumbo Drum
31270,C538,Bob,11/23/2020,11/25/2020,2,Medium,SKU988,5,30.42,0.03,147.54,8.65,Regular Air,Small Box
33637,C532,John,11/24/2020,11/26/2020,2,Low,SKU090,35,5.47,0.07,178.05,5.26,Regular Air,Small Pack
37765,C451,John,11/24/2020,11/29/2020,5,Low,SKU282,7,4.06,0.09,25.86,6.89,Express Air,Small Box
37765,C451,John,11/24/2020,11/28/2020,4,Low,SKU652,18,35.44,0.01,631.54,5.09,Regular Air,Small Box
37765,C451,Richard,11/24/2020,11/29/2020,5,Low,SKU055,12,113.98,0.01,1354.08,30,Delivery Truck,Jumbo Drum
34976,C458,John,11/24/2020,11/26/2020,2,Medium,SKU031,45,95.95,0.02,4231.4,74.35,Delivery Truck,Jumbo Drum
34976,C458,Bob,11/24/2020,11/25/2020,1,Medium,SKU693,29,5.98,0.08,159.55,5.46,Regular Air,Small Box
47777,C765,Bob,11/25/2020,11/27/2020,2,Low,SKU666,13,6.68,0.05,82.5,5.41,Regular Air,Small Box
26055,C406,John,11/25/2020,11/26/2020,1,Not Specified,SKU977,46,152.48,0.04,6733.52,4,Regular Air,Small Box
9504,C726,Bob,11/25/2020,11/27/2020,2,Medium,SKU1171,17,140.99,0.05,2276.99,4.2,Regular Air,Small Box
25377,C235,Bob,11/26/2020,12/3/2020,7,Low,SKU1095,3,1500.97,0.09,4097.65,29.7,Delivery Truck,Jumbo Drum
23777,C262,Bob,11/26/2020,11/27/2020,1,Not Specified,SKU911,16,31.98,0.06,480.98,6.72,Regular Air,Small Box
6529,C186,Bob,11/26/2020,11/28/2020,2,Medium,SKU856,35,2.62,0.04,88.03,0.8,Regular Air,Wrap Bag
40289,C555,John,11/26/2020,11/27/2020,1,Not Specified,SKU503,26,2.88,0.01,74.13,0.99,Regular Air,Small Box
40289,C555,John,11/26/2020,11/27/2020,1,Not Specified,SKU593,4,10.14,0.04,38.94,2.27,Regular Air,Wrap Bag
40838,C009,John,11/26/2020,11/29/2020,3,Not Specified,SKU087,40,8.09,0.07,300.95,7.96,Regular Air,Small Box
40838,C009,John,11/26/2020,11/27/2020,1,Not Specified,SKU1190,10,20.99,0.03,203.6,1.25,Regular Air,Small Pack
23618,C376,John,11/27/2020,11/29/2020,2,Medium,SKU1174,45,65.99,0.02,2910.16,5.26,Regular Air,Small Box
23713,C430,John,11/28/2020,12/1/2020,3,Not Specified,SKU1175,38,115.99,0.05,4187.24,5.92,Regular Air,Small Box
22432,C340,John,11/28/2020,11/29/2020,1,Not Specified,SKU496,45,60.98,0.06,2579.45,19.99,Regular Air,Small Box
29282,C685,John,11/28/2020,11/30/2020,2,Medium,SKU633,4,6.48,0.1,23.33,9.54,Regular Air,Small Box
56644,C261,Bob,11/28/2020,11/30/2020,2,Not Specified,SKU815,36,2.21,0.02,77.97,1,Regular Air,Wrap Bag
28934,C712,Bob,11/28/2020,11/29/2020,1,Medium,SKU1025,12,100.98,0,1211.76,7.18,Regular Air,Small Box
28934,C712,John,11/28/2020,11/30/2020,2,Medium,SKU072,26,160.98,0.07,3892.5,30,Delivery Truck,Jumbo Drum
28934,C712,John,11/28/2020,11/30/2020,2,Medium,SKU1086,26,120.97,0,3145.22,7.11,Express Air,Medium Box
11137,C027,Bob,11/29/2020,11/30/2020,1,High,SKU918,48,111.03,0.1,4796.5,8.64,Regular Air,Small Box
54501,C318,Richard,11/29/2020,11/30/2020,1,Critical,SKU1245,36,65.99,0.01,2351.88,4.99,Regular Air,Small Box
54501,C318,John,11/29/2020,12/1/2020,2,Critical,SKU1132,16,13.99,0.09,203.69,7.51,Regular Air,Medium Box
54501,C318,John,11/29/2020,12/1/2020,2,Critical,SKU963,38,20.34,0.05,734.27,35,Regular Air,Large Box
614,C206,Bob,11/30/2020,12/2/2020,2,High,SKU192,41,14.34,0,587.94,5,Regular Air,Small Pack
614,C206,John,11/30/2020,12/1/2020,1,High,SKU218,24,138.75,0.07,3096.9,52.42,Delivery Truck,Jumbo Box
40032,C532,Richard,11/30/2020,12/7/2020,7,Low,SKU1096,9,2550.14,0.06,21574.18,29.7,Delivery Truck,Jumbo Drum
18368,C028,John,11/30/2020,12/2/2020,2,Not Specified,SKU329,3,70.97,0,212.91,3.5,Regular Air,Small Box
18368,C028,John,11/30/2020,12/1/2020,1,Not Specified,SKU580,35,37.94,0.08,1221.67,5.08,Regular Air,Wrap Bag
18368,C028,Bob,11/30/2020,12/2/2020,2,Not Specified,SKU1111,3,2036.48,0.06,5742.87,14.7,Delivery Truck,Jumbo Drum
48576,C674,John,12/1/2020,12/2/2020,1,Not Specified,SKU426,17,28.53,0.07,451.06,1.49,Regular Air,Small Box
48576,C674,Bob,12/1/2020,12/3/2020,2,Not Specified,SKU722,47,6.48,0.06,286.29,7.49,Regular Air,Small Box
14435,C226,Bob,12/1/2020,12/2/2020,1,Not Specified,SKU047,41,89.99,0,3689.59,42,Delivery Truck,Jumbo Drum
14435,C226,Bob,12/1/2020,12/4/2020,3,Not Specified,SKU1072,9,3499.99,0.01,31184.91,24.49,Regular Air,Large Box
14435,C226,John,12/1/2020,12/1/2020,0,Not Specified,SKU567,44,30.98,0.06,1281.33,5.76,Regular Air,Small Box
56708,C058,John,12/2/2020,12/2/2020,0,Not Specified,SKU256,36,286.85,0.1,9293.94,61.76,Delivery Truck,Jumbo Box
56708,C058,Richard,12/2/2020,12/5/2020,3,Not Specified,SKU483,36,11.58,0.04,400.2,6.97,Regular Air,Small Box
12837,C206,John,12/2/2020,12/3/2020,1,Medium,SKU503,22,2.88,0.02,62.09,0.99,Regular Air,Small Box
12837,C206,Bob,12/2/2020,12/2/2020,0,Medium,SKU1064,50,22.24,0.03,1078.64,1.99,Regular Air,Small Pack
55747,C393,Bob,12/2/2020,12/3/2020,1,High,SKU050,36,500.98,0.09,16412.1,26,Delivery Truck,Jumbo Drum
55747,C393,Richard,12/2/2020,12/4/2020,2,High,SKU238,42,550.98,0.01,22909.75,64.59,Delivery Truck,Jumbo Box
35590,C666,John,12/2/2020,12/3/2020,1,Critical,SKU1059,4,99.99,0,399.96,19.99,Regular Air,Small Box
5954,C445,Bob,12/2/2020,12/4/2020,2,Critical,SKU1097,32,596.98,0.06,17957.16,14.7,Delivery Truck,Jumbo Drum
13570,C312,John,12/2/2020,12/3/2020,1,Not Specified,SKU122,2,8.34,0.04,16.01,0.96,Regular Air,Wrap Bag
13570,C312,Bob,12/2/2020,12/2/2020,0,Not Specified,SKU1222,42,110.99,0.04,4475.12,8.99,Regular Air,Small Box
24451,C345,John,12/3/2020,12/4/2020,1,Critical,SKU303,24,68.81,0.06,1552.35,60,Delivery Truck,Jumbo Drum
41671,C075,Richard,12/3/2020,12/5/2020,2,Critical,SKU870,49,12.98,0.02,623.3,3.14,Regular Air,Small Pack
48615,C303,Bob,12/3/2020,12/7/2020,4,Low,SKU523,4,4.13,0.08,15.2,0.5,Regular Air,Small Box
48615,C303,Richard,12/3/2020,12/8/2020,5,Low,SKU095,8,54.74,0.04,420.4,14.83,Regular Air,Small Box
55239,C400,John,12/3/2020,12/4/2020,1,Critical,SKU729,13,6.48,0.07,78.34,5.14,Express Air,Small Box
55239,C400,Richard,12/3/2020,12/3/2020,0,Critical,SKU243,6,209.37,0.02,1231.1,69,Express Air,Large Box
21505,C364,Bob,12/3/2020,12/3/2020,0,Low,SKU035,3,284.98,0.07,795.09,69.55,Delivery Truck,Jumbo Drum
53216,C660,Richard,12/4/2020,12/7/2020,3,High,SKU727,36,6.48,0.06,219.28,8.73,Regular Air,Small Box
15712,C562,Richard,12/4/2020,12/6/2020,2,High,SKU013,1,48.58,0.07,45.18,54.11,Delivery Truck,Jumbo Box
59329,C123,John,12/4/2020,12/6/2020,2,Critical,SKU334,35,3.81,0.08,122.68,5.44,Regular Air,Small Box
59329,C123,Bob,12/4/2020,12/4/2020,0,Critical,SKU132,25,6.24,0.03,151.32,5.22,Regular Air,Small Box
59329,C123,John,12/4/2020,12/6/2020,2,Critical,SKU138,41,4.86,0.01,197.27,7.1,Regular Air,Small Box
59329,C123,Bob,12/4/2020,12/5/2020,1,Critical,SKU591,41,4.98,0.05,193.97,4.7,Regular Air,Small Box
13031,C681,Bob,12/4/2020,12/9/2020,5,Low,SKU715,34,6.48,0.08,202.69,7.37,Regular Air,Small Box
23745,C247,Bob,12/5/2020,12/5/2020,0,Low,SKU127,12,55.5,0.06,626.04,52.2,Regular Air,Medium Box
23745,C247,John,12/5/2020,12/9/2020,4,Low,SKU250,47,227.55,0,10694.85,32.48,Delivery Truck,Jumbo Box
58210,C593,Bob,12/6/2020,12/7/2020,1,Medium,SKU356,38,3.58,0.03,131.96,5.47,Regular Air,Small Box
21729,C793,John,12/6/2020,12/10/2020,4,Low,SKU343,28,4.13,0,115.64,5.34,Regular Air,Small Box
21729,C793,Richard,12/6/2020,12/13/2020,7,Low,SKU126,14,79.52,0.08,1024.22,48.2,Regular Air,Medium Box
20450,C248,John,12/7/2020,12/10/2020,3,Critical,SKU224,26,259.71,0.03,6549.89,66.67,Delivery Truck,Jumbo Box
22752,C072,Richard,12/7/2020,12/12/2020,5,Low,SKU895,2,110.98,0.1,199.76,35,Regular Air,Large Box
41634,C204,Bob,12/8/2020,12/9/2020,1,Not Specified,SKU975,7,8.33,0.06,54.81,1.99,Regular Air,Small Pack
41634,C204,Richard,12/8/2020,12/10/2020,2,Not Specified,SKU773,10,34.99,0.01,346.4,7.73,Regular Air,Small Box
49798,C471,Bob,12/8/2020,12/9/2020,1,Critical,SKU051,5,280.98,0.09,1278.46,57,Delivery Truck,Jumbo Drum
49798,C471,John,12/8/2020,12/8/2020,0,Critical,SKU879,29,10.98,0.03,308.87,3.37,Regular Air,Small Pack
37063,C021,Bob,12/9/2020,12/10/2020,1,Not Specified,SKU158,50,17.67,0,883.5,8.99,Regular Air,Small Pack
46276,C690,John,12/9/2020,12/10/2020,1,Critical,SKU1034,4,28.48,0.04,109.36,1.99,Regular Air,Small Pack
46276,C690,Bob,12/9/2020,12/11/2020,2,Critical,SKU1074,23,699.99,0,16099.77,24.49,Regular Air,Large Box
3680,C280,Richard,12/9/2020,12/11/2020,2,Not Specified,SKU708,27,6.48,0.09,159.21,6,Regular Air,Small Box
21344,C097,John,12/9/2020,12/16/2020,7,Low,SKU117,48,41.32,0.01,1963.53,8.66,Regular Air,Medium Box
3680,C280,Bob,12/9/2020,12/11/2020,2,Not Specified,SKU375,24,3.8,0.1,82.08,1.49,Express Air,Small Box
21344,C097,Richard,12/9/2020,12/13/2020,4,Low,SKU999,29,20.89,0.08,557.35,1.99,Regular Air,Small Pack
21344,C097,Richard,12/9/2020,12/18/2020,9,Low,SKU519,39,2.89,0.05,107.07,0.5,Regular Air,Small Box
34723,C570,Richard,12/9/2020,12/11/2020,2,Medium,SKU1095,4,1500.97,0.06,5643.65,29.7,Delivery Truck,Jumbo Drum
34723,C570,Bob,12/9/2020,12/12/2020,3,Medium,SKU1110,46,80.97,0.06,3501.14,30.06,Delivery Truck,Jumbo Box
34723,C570,Bob,12/9/2020,12/11/2020,2,Medium,SKU1155,29,65.99,0.09,1741.48,8.99,Regular Air,Small Box
32449,C042,Richard,12/9/2020,12/10/2020,1,Critical,SKU553,39,7.28,0.08,261.21,11.15,Regular Air,Small Box
32449,C042,Bob,12/9/2020,12/10/2020,1,Critical,SKU234,12,424.21,0.08,4683.28,110.2,Delivery Truck,Jumbo Box
32449,C042,Bob,12/9/2020,12/10/2020,1,Critical,SKU1151,44,200.99,0.09,8047.64,8.08,Express Air,Small Box
35011,C483,Bob,12/10/2020,12/12/2020,2,Not Specified,SKU879,14,10.98,0.09,139.89,3.37,Regular Air,Small Pack
53984,C638,Richard,12/10/2020,12/11/2020,1,Medium,SKU544,23,6.88,0,158.24,2,Regular Air,Wrap Bag
59685,C380,Bob,12/10/2020,12/12/2020,2,Critical,SKU272,12,40.98,0.05,467.17,5.33,Regular Air,Small Box
59685,C380,Richard,12/10/2020,12/11/2020,1,Critical,SKU209,46,12.99,0.1,537.79,14.37,Regular Air,Large Box
51205,C558,John,12/10/2020,12/11/2020,1,High,SKU427,17,12.97,0.04,211.67,1.49,Express Air,Small Box
51205,C558,Richard,12/10/2020,12/11/2020,1,High,SKU473,5,39.98,0,199.9,9.83,Regular Air,Small Box
26919,C542,Bob,12/10/2020,12/12/2020,2,Low,SKU304,12,300.65,0.03,3499.57,24.49,Regular Air,Large Box
26919,C542,Richard,12/10/2020,12/12/2020,2,Low,SKU674,32,4.98,0.1,143.42,7.54,Regular Air,Small Box
10982,C725,Richard,12/10/2020,12/11/2020,1,Not Specified,SKU383,29,18.94,0.02,538.27,1.49,Regular Air,Small Box
10982,C725,Bob,12/10/2020,12/12/2020,2,Not Specified,SKU409,30,122.99,0.05,3505.22,19.99,Regular Air,Small Box
10982,C725,Richard,12/10/2020,12/12/2020,2,Not Specified,SKU849,14,1.14,0,15.96,0.7,Express Air,Wrap Bag
24576,C483,Richard,12/11/2020,12/13/2020,2,Not Specified,SKU1138,29,20.99,0.03,590.45,4.81,Regular Air,Medium Box
24576,C483,Bob,12/11/2020,12/13/2020,2,Not Specified,SKU103,10,14.58,0.05,138.51,7.4,Regular Air,Small Box
49190,C280,John,12/11/2020,12/12/2020,1,High,SKU544,4,6.88,0.09,25.04,2,Regular Air,Wrap Bag
6339,C396,John,12/11/2020,12/12/2020,1,Critical,SKU958,20,14.98,0.05,284.62,7.69,Regular Air,Small Box
23555,C005,Richard,12/11/2020,12/12/2020,1,High,SKU531,29,3.69,0.09,97.38,0.5,Regular Air,Small Box
23555,C005,Bob,12/11/2020,12/12/2020,1,High,SKU1256,5,65.99,0.06,310.15,8.99,Regular Air,Small Box
34532,C133,Bob,12/11/2020,12/18/2020,7,Low,SKU491,41,30.98,0.04,1219.37,19.51,Express Air,Small Box
46048,C457,Richard,12/11/2020,12/13/2020,2,Medium,SKU870,10,12.98,0.05,123.31,3.14,Express Air,Small Pack
46048,C457,Richard,12/11/2020,12/13/2020,2,Medium,SKU961,35,13.48,0.08,434.06,4.51,Regular Air,Small Box
59781,C406,Bob,12/12/2020,12/13/2020,1,Not Specified,SKU071,24,180.98,0.04,4169.78,30,Delivery Truck,Jumbo Drum
59781,C406,Richard,12/12/2020,12/14/2020,2,Not Specified,SKU171,18,99.23,0.02,1750.42,8.99,Regular Air,Small Pack
59781,C406,Bob,12/12/2020,12/13/2020,1,Not Specified,SKU022,28,880.98,0.04,23680.74,44.55,Delivery Truck,Jumbo Box
49889,C613,Bob,12/12/2020,12/14/2020,2,Critical,SKU416,47,11.5,0.09,491.86,7.19,Regular Air,Small Box
49889,C613,Bob,12/12/2020,12/14/2020,2,Critical,SKU813,21,2.98,0.09,56.95,2.03,Express Air,Wrap Bag
59781,C406,Richard,12/12/2020,12/13/2020,1,Not Specified,SKU490,43,5.58,0,239.94,5.3,Express Air,Small Box
59781,C406,Richard,12/12/2020,12/13/2020,1,Not Specified,SKU553,24,7.28,0.1,157.25,11.15,Regular Air,Small Box
49381,C723,John,12/13/2020,12/14/2020,1,Not Specified,SKU950,21,70.98,0.04,1430.96,35,Regular Air,Large Box
4771,C162,Bob,12/13/2020,12/15/2020,2,Critical,SKU248,4,31.76,0.04,121.96,45.51,Delivery Truck,Jumbo Box
32102,C790,John,12/14/2020,12/16/2020,2,Medium,SKU623,2,6.48,0.02,12.7,6.22,Regular Air,Small Box
7427,C630,Bob,12/15/2020,12/15/2020,0,Not Specified,SKU314,47,363.25,0.09,15536.2,19.99,Regular Air,Small Box
